,Final Pick,Total Projected Indy Wins,First Quarter Wins,Second Quarter Wins,Third Quarter Wins,Games Played By Carson (17 Max),Colts Made Playoffs,Playoff_Result,Game_Where_Indy_Fell_Out_of_Playoffs,Carson Benched On Purpose,Out_of_Division,Game_Where_Indy_Fell_Out_of_Division,Wins_of_Div_Winner,Out_of_Wildcard,Game_Where_Indy_Fell_Out_of_Wildcard,Wins_of_Last_WC,Week 1 Result,Week 2 Result,Week 3 Result,Week 4 Result,Week 5 Result,Week 6 Result,Week 7 Result,Week 8 Result,Week 9 Result,Week 10 Result,Week 11 Result,Week 12 Result,Week 13 Result,Week 14 Result,Week 15 Result,Week 16 Result,Week 17 Result,Draft Pick Points,Carson Final Snap %,Percentage of Total Occurances (%),Colts_Eliminated_From_Division_or_Wild_Card_Race_First
8626,10,7.0,1,2,4,13.308875497663998,False,Missed Playoffs,16.0,True,True,15.0,10.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,HOU,NE,IND,IND,IND,1300,78.28750292743528,0.01,Lost Division First
8627,19,9.0,1,3,5,13.80885123106015,True,First Round Exit,,False,True,16.0,12.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,IND,IND,IND,JAX,875,81.228536653295,0.01,None
8628,20,9.0,1,3,6,14.788220528443944,True,First Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,JAX,850,86.98953252025849,0.01,None
8629,47,8.0,1,2,4,12.146416655655212,False,Missed Playoffs,,True,True,14.0,13.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,HOU,IND,IND,IND,IND,430,71.44950973914831,0.01,Lost Division First
8630,39,6.0,1,3,4,12.580374777235871,False,Missed Playoffs,15.0,True,True,15.0,9.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,TB,IND,NE,ARI,OAK,IND,510,74.00220457197571,0.01,Lost Wild Card and Division at Same Time
8631,14,8.0,1,3,6,16.791992,False,Missed Playoffs,,False,False,,9.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,IND,IND,ARI,OAK,JAX,1100,98.77642352941177,0.01,Lost Wild Card First
8632,29,11.0,1,4,7,15.054058582798927,True,Conference Final Exit,,False,False,,11.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,IND,ARI,IND,IND,640,88.55328578117016,0.01,None
8633,42,7.0,1,3,5,12.367783269952989,False,Missed Playoffs,17.0,True,True,15.0,12.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,JAX,480,72.75166629384111,0.01,Lost Division First
8634,27,9.0,1,3,5,13.198762274389876,True,Second Round Exit,,True,True,16.0,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,HOU,IND,IND,IND,IND,680,77.63977808464632,0.01,None
8635,32,9.0,1,3,5,16.0348452337741,True,Super Bowl Win,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,590,94.32261902220058,0.01,None
8636,23,11.0,1,3,6,15.528457485570721,True,First Round Exit,,False,False,,11.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,IND,IND,IND,IND,IND,760,91.34386756218072,0.01,None
8637,23,10.0,1,3,6,16.791992,True,First Round Exit,,False,False,,10.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,HOU,IND,IND,IND,IND,760,98.77642352941177,0.01,None
8638,12,8.0,1,3,6,14.886777314337554,False,Missed Playoffs,17.0,True,True,17.0,10.0,True,17.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,IND,IND,ARI,OAK,JAX,1200,87.56927831963267,0.01,Lost Wild Card and Division at Same Time
8639,23,9.0,1,3,5,16.367222945696312,True,First Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,IND,IND,TB,IND,NE,IND,IND,IND,760,96.27778203350772,0.01,None
8640,43,7.0,1,2,4,12.494500055707286,False,Missed Playoffs,15.0,True,True,14.0,11.0,True,15.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,BUF,IND,IND,NE,IND,OAK,IND,470,73.49705915121933,0.01,Lost Division First
8641,26,10.0,1,3,6,16.791992,True,Second Round Exit,,False,False,,10.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,700,98.77642352941177,0.01,None
8642,23,10.0,1,3,7,15.691937517801545,True,First Round Exit,,False,False,,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,IND,IND,IND,IND,ARI,OAK,IND,760,92.30551481059732,0.01,None
8643,9,6.0,1,3,4,12.916431824105636,False,Missed Playoffs,16.0,True,True,15.0,10.0,True,16.0,8.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,TB,IND,NE,ARI,IND,JAX,1350,75.97901073003315,0.01,Lost Division First
8644,39,5.0,1,2,4,11.052041831892467,False,Missed Playoffs,14.0,True,True,14.0,11.0,True,14.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,HOU,NE,ARI,IND,JAX,510,65.01201077583804,0.01,Lost Wild Card and Division at Same Time
8645,10,7.0,1,2,4,13.270098233599997,False,Missed Playoffs,17.0,True,True,15.0,11.0,True,17.0,8.0,SEA,LAR,TEN,IND,BAL,HOU,IND,TEN,NYJ,IND,BUF,IND,IND,IND,ARI,IND,JAX,1300,78.05940137411763,0.01,Lost Division First
8646,11,8.0,1,2,5,13.611392742407343,False,Missed Playoffs,16.0,True,True,15.0,11.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,IND,TB,IND,IND,ARI,OAK,IND,1250,80.0670161318079,0.01,Lost Division First
8647,24,9.0,1,3,6,16.259203411048077,True,First Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,IND,NE,IND,IND,JAX,740,95.64237300616516,0.01,None
8648,11,8.0,1,1,4,14.941366727072776,False,Missed Playoffs,,False,False,,8.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,SF,TEN,IND,IND,BUF,IND,HOU,IND,IND,IND,IND,1250,87.89039251219279,0.01,Lost Wild Card First
8649,20,9.0,1,2,5,14.087031960807561,True,First Round Exit,,True,True,16.0,11.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,850,82.86489388710329,0.01,None
8650,6,6.0,1,4,5,13.857202156398726,False,Missed Playoffs,,True,False,,7.0,True,15.0,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,HOU,NE,ARI,OAK,IND,1600,81.51295386116898,0.01,Lost Wild Card First
8651,15,8.0,1,2,5,14.324625116799995,False,Missed Playoffs,16.0,True,True,15.0,10.0,True,16.0,10.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,IND,IND,BUF,IND,HOU,IND,ARI,IND,IND,1050,84.26250068705879,0.01,Lost Division First
8652,7,6.0,1,3,5,14.610810934858765,False,Missed Playoffs,16.0,True,True,16.0,9.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,NE,ARI,OAK,JAX,1500,85.94594667563979,0.01,Lost Wild Card and Division at Same Time
8653,16,9.0,1,3,5,15.608794005092983,False,Missed Playoffs,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,IND,IND,TB,IND,IND,ARI,IND,IND,1000,91.81643532407637,0.01,Lost Wild Card and Division at Same Time
8654,19,9.0,1,4,5,15.539004359487556,True,First Round Exit,,True,True,16.0,12.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,IND,IND,IND,OAK,IND,875,91.40590799698562,0.01,None
8655,10,7.0,1,2,4,13.345401276799997,False,Missed Playoffs,16.0,True,True,15.0,11.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,BUF,IND,IND,IND,ARI,OAK,IND,1300,78.50236045176469,0.01,Lost Division First
8656,42,6.0,1,3,5,11.517847835522652,False,Missed Playoffs,16.0,True,True,14.0,13.0,True,16.0,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,IND,IND,TB,HOU,IND,ARI,OAK,JAX,480,67.75204609130971,0.01,Lost Division First
8657,29,10.0,1,3,7,15.358190647150966,True,Conference Final Exit,,False,False,,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,IND,IND,IND,NE,ARI,IND,IND,640,90.34229792441745,0.01,None
8658,37,4.0,1,2,3,12.171773009417395,False,Missed Playoffs,14.0,True,True,14.0,10.0,True,14.0,8.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,NYJ,IND,BUF,TB,HOU,NE,ARI,IND,JAX,530,71.5986647612788,0.01,Lost Wild Card and Division at Same Time
8659,8,7.0,1,3,5,14.535275046451986,False,Missed Playoffs,17.0,True,True,17.0,9.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,JAX,1400,85.50161792030579,0.01,Lost Wild Card and Division at Same Time
8660,19,9.0,1,3,6,16.8508,True,First Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,HOU,IND,ARI,IND,IND,875,99.12235294117647,0.01,None
8661,27,9.0,1,3,6,13.867851520415073,True,Second Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,IND,NE,ARI,IND,IND,680,81.57559717891219,0.01,None
8662,18,8.0,1,2,4,13.420704319999997,False,Missed Playoffs,,True,True,15.0,11.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,900,78.94531952941175,0.01,Lost Division First
8663,6,6.0,1,2,4,13.307369436799997,False,Missed Playoffs,15.0,True,True,15.0,10.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,IND,TEN,IND,IND,BUF,TB,HOU,IND,ARI,IND,JAX,1600,78.27864374588233,0.01,Lost Wild Card and Division at Same Time
8664,7,7.0,1,3,5,15.467835403556656,False,Missed Playoffs,,False,False,,7.0,True,16.0,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,HOU,NE,ARI,IND,IND,1500,90.98726707974504,0.01,Lost Wild Card First
8665,12,7.0,1,3,5,13.615952159999999,False,Missed Playoffs,15.0,True,True,15.0,10.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,HOU,NE,ARI,IND,IND,1200,80.09383623529412,0.01,Lost Wild Card and Division at Same Time
8666,9,7.0,1,2,3,13.045706453188656,False,Missed Playoffs,15.0,True,True,15.0,9.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,BUF,TB,IND,NE,IND,IND,IND,1350,76.73944972463916,0.01,Lost Wild Card and Division at Same Time
8667,24,9.0,1,2,5,15.654144452268156,True,First Round Exit,,False,False,,9.0,False,,8.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,NYJ,IND,IND,IND,IND,IND,ARI,IND,IND,740,92.08320266040091,0.01,None
8668,18,9.0,1,2,4,16.42070432,False,Missed Playoffs,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,IND,IND,IND,IND,900,96.59237835294117,0.01,Lost Wild Card and Division at Same Time
8669,24,9.0,1,2,6,16.580249116799997,True,First Round Exit,,False,False,,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,IND,IND,IND,IND,IND,IND,ARI,OAK,IND,740,97.53087715764704,0.01,None
8670,12,8.0,1,3,5,15.099223347991735,False,Missed Playoffs,17.0,True,True,16.0,11.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,JAX,IND,IND,IND,IND,ARI,OAK,IND,1200,88.81896087053963,0.01,Lost Division First
8671,10,7.0,1,3,4,15.73506417496871,False,Missed Playoffs,,False,False,,8.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,JAX,BUF,TB,IND,IND,ARI,IND,JAX,1300,92.5592010292277,0.01,Lost Wild Card First
8672,41,6.0,1,3,5,12.029328359425728,False,Missed Playoffs,16.0,True,True,15.0,9.0,True,16.0,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,HOU,NE,ARI,IND,JAX,490,70.76075505544546,0.01,Lost Division First
8673,6,5.0,1,2,3,13.804477317468452,False,Missed Playoffs,16.0,True,True,16.0,7.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,IND,JAX,BUF,TB,HOU,IND,ARI,OAK,IND,1600,81.20280774981443,0.01,Lost Wild Card First
8674,22,8.0,1,3,4,15.255475778860562,True,First Round Exit,,False,False,,8.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,IND,IND,NYJ,IND,BUF,TB,IND,IND,ARI,IND,IND,780,89.73809281682684,0.01,None
8675,19,8.0,1,2,5,13.325628268917276,True,First Round Exit,,True,True,14.0,12.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,IND,IND,IND,ARI,IND,JAX,875,78.38604864068985,0.01,None
8676,13,8.0,1,3,6,15.799015121926626,False,Missed Playoffs,,False,False,,8.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,HOU,IND,ARI,OAK,IND,1150,92.93538307015662,0.01,Lost Wild Card First
8677,22,9.0,1,3,6,16.149140232319553,True,First Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,IND,IND,ARI,OAK,IND,780,94.9949425430562,0.01,None
8678,10,7.0,1,3,4,16.246993276799998,False,Missed Playoffs,,False,False,,8.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,JAX,BUF,TB,IND,NE,ARI,IND,IND,1300,95.5705486870588,0.01,Lost Wild Card First
8679,10,7.0,1,2,5,14.915946445897646,False,Missed Playoffs,16.0,True,True,16.0,10.0,True,16.0,10.0,SEA,LAR,TEN,IND,BAL,HOU,Tie,TEN,IND,IND,BUF,IND,IND,IND,ARI,IND,JAX,1300,87.74086144645675,0.01,Lost Wild Card and Division at Same Time
8680,18,9.0,1,3,5,16.653984,False,Missed Playoffs,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,HOU,IND,IND,IND,IND,900,97.9646117647059,0.01,Lost Wild Card and Division at Same Time
8681,15,8.0,1,3,5,16.484769063909333,False,Missed Playoffs,,False,False,,9.0,True,17.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,1050,96.96922978770196,0.01,Lost Wild Card First
8682,42,7.0,1,2,4,12.020561035239565,False,Missed Playoffs,16.0,True,True,14.0,11.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,480,70.70918256023273,0.01,Lost Division First
8683,12,7.0,1,3,5,16.555576,False,Missed Playoffs,,False,False,,7.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,JAX,1200,97.38574117647057,0.01,Lost Wild Card First
8684,23,9.0,1,2,4,15.420405188120938,True,First Round Exit,,True,True,15.0,12.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,IND,IND,IND,IND,760,90.70826581247611,0.01,None
8685,14,8.0,1,3,5,13.712791999999999,False,Missed Playoffs,17.0,True,True,15.0,11.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,1100,80.66348235294116,0.01,Lost Division First
8686,30,9.0,1,4,6,16.8904,True,Conference Final Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,620,99.35529411764705,0.01,None
8687,7,6.0,1,2,4,13.196301251263998,False,Missed Playoffs,15.0,True,True,15.0,9.0,True,14.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,NYJ,IND,BUF,IND,HOU,NE,ARI,IND,IND,1500,77.62530147802352,0.01,Lost Wild Card First
8688,39,6.0,1,2,4,12.460304319999997,False,Missed Playoffs,16.0,True,True,14.0,13.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,NE,ARI,IND,JAX,510,73.29590776470587,0.01,Lost Division First
8689,9,7.0,1,2,4,14.35553918565312,False,Missed Playoffs,16.0,True,True,16.0,10.0,True,16.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,BUF,IND,IND,IND,IND,OAK,JAX,1350,84.44434815090071,0.01,Lost Wild Card and Division at Same Time
8690,13,8.0,1,3,5,15.92873565607195,False,Missed Playoffs,,False,False,,9.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,IND,IND,IND,IND,BUF,TB,HOU,NE,IND,IND,IND,1150,93.69844503571736,0.01,Lost Wild Card First
8691,11,7.0,1,3,4,13.182512134960186,False,Missed Playoffs,17.0,True,True,17.0,9.0,True,17.0,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,JAX,BUF,TB,IND,IND,ARI,IND,JAX,1250,77.54418902917757,0.01,Lost Wild Card and Division at Same Time
8692,10,7.0,1,2,4,13.21029589825281,False,Missed Playoffs,15.0,True,True,14.0,10.0,True,15.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,1300,77.70762293089888,0.01,Lost Division First
8693,24,11.0,1,4,7,16.8904,True,First Round Exit,,False,False,,11.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,NE,IND,IND,IND,740,99.35529411764705,0.01,None
8694,27,12.0,1,4,8,16.040229148360783,True,Second Round Exit,,False,False,,12.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,IND,IND,ARI,IND,IND,680,94.35428910800461,0.01,None
8695,16,8.0,1,3,5,14.9939589444033,False,Missed Playoffs,,False,False,,8.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,1000,88.19975849649,0.01,Lost Wild Card and Division at Same Time
8696,36,4.0,1,1,3,12.153312472616348,False,Missed Playoffs,15.0,True,True,15.0,9.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,SF,TEN,IND,IND,BUF,TB,IND,NE,ARI,OAK,JAX,540,71.49007336833145,0.01,Lost Wild Card and Division at Same Time
8697,24,10.0,1,2,5,15.471687653196547,True,First Round Exit,,False,False,,10.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,IND,IND,IND,IND,IND,IND,740,91.0099273717444,0.01,None
8698,28,10.0,1,3,5,15.160531149364028,True,Second Round Exit,,True,True,16.0,12.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,IND,IND,IND,IND,IND,IND,660,89.17959499625898,0.01,None
8699,13,7.0,1,3,4,16.277930560205427,False,Missed Playoffs,,False,False,,7.0,True,16.0,8.0,SEA,LAR,TEN,IND,BAL,HOU,IND,IND,IND,JAX,BUF,TB,IND,IND,ARI,OAK,IND,1150,95.75253270709074,0.01,Lost Wild Card First
8700,16,9.0,1,3,6,14.8508,False,Missed Playoffs,,True,True,16.0,11.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,NE,ARI,IND,IND,1000,87.35764705882353,0.01,Lost Division First
8701,12,7.0,1,3,5,16.551191055538816,False,Missed Playoffs,,False,False,,8.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,JAX,1200,97.35994738552245,0.01,Lost Wild Card First
8702,14,8.0,1,3,4,16.05939026135655,False,Missed Playoffs,,False,False,,8.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,JAX,BUF,TB,IND,IND,ARI,IND,IND,1100,94.46700153739148,0.01,Lost Wild Card and Division at Same Time
8703,16,7.0,1,2,3,15.865212062575871,False,Missed Playoffs,,False,False,,8.0,False,,8.0,SEA,LAR,TEN,IND,BAL,HOU,IND,TEN,IND,JAX,BUF,TB,IND,IND,IND,OAK,IND,1000,93.3247768386816,0.01,Lost Wild Card and Division at Same Time
8704,16,9.0,1,3,6,16.141822243238927,False,Missed Playoffs,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,IND,IND,ARI,OAK,IND,1000,94.95189554846428,0.01,Lost Wild Card and Division at Same Time
8705,33,3.0,1,2,2,11.296830885144747,False,Missed Playoffs,14.0,True,True,13.0,10.0,True,14.0,8.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,NYJ,JAX,BUF,TB,HOU,NE,ARI,IND,JAX,580,66.4519463832044,0.01,Lost Division First
8706,6,6.0,1,2,3,13.249453304793219,False,Missed Playoffs,16.0,True,True,16.0,9.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,NYJ,IND,BUF,TB,IND,IND,ARI,IND,JAX,1600,77.9379606164307,0.01,Lost Wild Card First
8707,23,9.0,1,3,6,16.681475720445068,True,First Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,IND,TB,IND,IND,ARI,IND,JAX,760,98.12632776732393,0.01,None
8708,26,10.0,1,3,6,16.8508,True,Second Round Exit,,False,False,,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,ARI,IND,IND,700,99.12235294117647,0.01,None
8709,21,10.0,1,3,6,15.881023059508218,True,First Round Exit,,False,False,,10.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,HOU,IND,IND,IND,IND,800,93.41778270298951,0.01,None
8710,9,7.0,1,3,5,14.712792,False,Missed Playoffs,16.0,True,True,16.0,10.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,NE,IND,OAK,JAX,1350,86.54583529411765,0.01,Lost Wild Card and Division at Same Time
8711,9,7.0,1,3,6,16.2219700512248,False,Missed Playoffs,,False,False,,7.0,True,17.0,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,HOU,NE,ARI,IND,JAX,1350,95.42335324249883,0.01,Lost Wild Card First
8712,15,8.0,1,3,5,15.155449131111553,False,Missed Playoffs,,False,False,,9.0,True,17.0,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,IND,TB,IND,NE,ARI,IND,IND,1050,89.14970077124443,0.01,Lost Wild Card First
8713,29,9.0,1,3,5,16.24277223677692,True,Conference Final Exit,,False,False,,9.0,True,17.0,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,IND,TB,IND,NE,IND,IND,IND,640,95.54571903986422,0.01,None
8714,9,7.0,1,3,4,13.231382394364166,False,Missed Playoffs,17.0,True,True,15.0,11.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,JAX,BUF,TB,HOU,IND,ARI,IND,IND,1350,77.83166114331863,0.01,Lost Division First
8715,7,7.0,1,4,6,14.455684725999456,False,Missed Playoffs,17.0,True,True,17.0,9.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,OAK,JAX,1500,85.03343956470269,0.01,Lost Wild Card and Division at Same Time
8716,41,6.0,1,2,3,12.084745226043703,False,Missed Playoffs,14.0,True,True,14.0,10.0,True,14.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,BUF,TB,HOU,IND,ARI,IND,IND,490,71.08673662378648,0.01,Lost Wild Card and Division at Same Time
8717,14,8.0,1,2,5,14.481841116799997,False,Missed Playoffs,17.0,True,True,16.0,11.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,JAX,1100,85.1873006870588,0.01,Lost Division First
8718,45,7.0,1,2,3,12.385975272511505,False,Missed Playoffs,16.0,True,True,15.0,10.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,BUF,TB,IND,IND,ARI,IND,IND,450,72.85867807359709,0.01,Lost Division First
8719,51,9.0,1,2,4,12.460304319999997,True,First Round Exit,,True,True,14.0,13.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,IND,IND,IND,IND,390,73.29590776470587,0.01,None
8720,17,9.0,1,2,6,16.129961550742525,False,Missed Playoffs,,False,False,,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,IND,IND,IND,IND,HOU,IND,IND,OAK,IND,950,94.88212676907368,0.01,Lost Wild Card and Division at Same Time
8721,23,9.0,1,3,6,15.960143949394102,True,First Round Exit,,False,False,,9.0,True,17.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,HOU,NE,IND,IND,IND,760,93.88319970231824,0.01,None
8722,9,7.0,1,3,5,15.758017773480988,False,Missed Playoffs,,False,False,,7.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,HOU,NE,IND,IND,JAX,1350,92.69422219694698,0.01,Lost Wild Card First
8723,25,8.0,1,3,6,13.464901690418165,True,Second Round Exit,,True,True,15.0,12.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,IND,IND,IND,IND,IND,ARI,OAK,JAX,720,79.20530406128333,0.01,None
8724,30,11.0,1,3,6,15.861475076184574,True,Conference Final Exit,,False,False,,12.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,IND,IND,IND,620,93.30279456579161,0.01,None
8725,11,7.0,1,2,4,13.188590626388404,False,Missed Playoffs,15.0,True,True,15.0,10.0,True,15.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,1250,77.57994486110826,0.01,Lost Wild Card and Division at Same Time
